5.190000,8.390000,2.360000
5.310000,8.480000,2.270000
5.170000,8.410000,2.290000
5.300000,8.360000,2.350000
5.200000,8.300000,2.180000
5.160000,8.260000,2.150000
5.120000,8.320000,2.220000
5.130000,8.340000,2.290000
5.180000,8.360000,2.390000
5.200000,8.400000,2.440000
5.210000,8.460000,2.460000
5.230000,8.420000,2.580000
5.260000,8.430000,2.530000
5.170000,8.470000,2.420000
5.200000,8.440000,2.530000
5.240000,8.500000,2.460000
5.200000,8.460000,2.470000
5.320000,8.400000,2.450000
5.230000,8.370000,2.470000
5.310000,8.400000,2.480000
5.400000,8.450000,2.430000
5.290000,8.420000,2.370000
5.390000,8.440000,2.320000
5.240000,8.360000,2.290000
5.230000,8.400000,2.270000
5.230000,8.440000,2.250000
5.300000,8.440000,2.270000
5.210000,8.450000,2.240000
5.240000,8.390000,2.170000
5.340000,8.470000,2.260000
5.240000,8.330000,2.220000
5.230000,8.530000,2.200000
5.270000,8.310000,2.130000
5.210000,8.430000,2.150000
5.200000,8.390000,2.100000
5.220000,8.450000,2.250000
5.130000,8.330000,2.260000
5.170000,8.480000,2.210000
5.180000,8.390000,2.330000
5.200000,8.360000,2.210000
5.210000,8.380000,2.400000
5.180000,8.410000,2.420000
5.260000,8.480000,2.390000
5.200000,8.420000,2.380000
5.110000,8.500000,2.410000
5.220000,8.500000,2.400000
5.210000,8.460000,2.390000
5.210000,8.420000,2.410000
5.250000,8.480000,2.320000
5.120000,8.450000,2.290000
5.090000,8.400000,2.340000
5.220000,8.420000,2.410000
5.310000,8.490000,2.380000
5.290000,8.420000,2.280000
5.210000,8.420000,2.310000
5.200000,8.450000,2.180000
5.280000,8.440000,2.230000
5.190000,8.430000,2.320000
5.140000,8.490000,2.270000
5.240000,8.450000,2.270000
5.210000,8.480000,2.270000
5.180000,8.490000,2.380000
5.200000,8.410000,2.370000
5.180000,8.570000,2.500000
5.180000,8.610000,2.450000
5.220000,8.480000,2.450000
5.190000,8.500000,2.370000
5.230000,8.420000,2.240000
5.190000,8.450000,2.210000
5.220000,8.480000,2.170000
5.180000,8.430000,2.190000
5.190000,8.400000,2.280000
5.240000,8.390000,2.360000
5.200000,8.430000,2.340000
5.150000,8.440000,2.370000
5.200000,8.500000,2.450000
5.090000,8.520000,2.380000
5.100000,8.440000,2.330000
5.150000,8.490000,2.350000
5.060000,8.570000,2.370000
5.180000,8.550000,2.420000
5.030000,8.460000,2.330000
5.030000,8.510000,2.350000
5.170000,8.500000,2.310000
5.190000,8.490000,2.260000
5.150000,8.480000,2.300000
5.260000,8.540000,2.390000
5.220000,8.480000,2.400000
5.240000,8.430000,2.420000
5.240000,8.410000,2.370000
5.210000,8.430000,2.280000
5.150000,8.480000,2.390000
5.180000,8.410000,2.250000
5.210000,8.550000,2.250000
5.140000,8.400000,2.180000
5.030000,8.460000,2.300000
5.090000,8.440000,2.210000
5.140000,8.400000,2.310000
5.130000,8.350000,2.240000
5.070000,8.370000,2.260000
5.120000,8.440000,2.310000
5.130000,8.430000,2.250000
5.140000,8.420000,2.290000
5.150000,8.380000,2.310000
5.120000,8.440000,2.380000
5.070000,8.530000,2.430000
5.140000,8.480000,2.470000
5.150000,8.530000,2.520000
5.240000,8.570000,2.380000
5.180000,8.560000,2.450000
5.160000,8.570000,2.440000
5.220000,8.520000,2.480000
5.210000,8.490000,2.430000
5.260000,8.400000,2.370000
5.150000,8.450000,2.310000
5.260000,8.430000,2.420000
5.190000,8.450000,2.400000
5.370000,8.420000,2.390000
5.240000,8.400000,2.420000
5.210000,8.530000,2.420000
5.200000,8.390000,2.410000
5.240000,8.440000,2.490000
5.200000,8.470000,2.380000
5.130000,8.420000,2.450000
