0.63, 1.25, 482.49
0.24, 1.27, 0.02
0.24, 1.30, 0.02
0.24, 1.28, 0.02
0.24, 1.26, 0.02
0.24, 1.30, 0.03
0.24, 1.25, 0.03
0.24, 1.30, 0.03
0.24, 1.29, 0.02
0.24, 1.29, 0.02
0.24, 1.27, 0.02
0.24, 1.27, 0.02
0.24, 1.30, 0.03
0.24, 1.28, 0.03
0.24, 1.29, 0.03
0.24, 1.36, 0.03
1.69, 14.18, 396.15
2.89, 1.35, 0.03
2.89, 1.36, 0.02
2.90, 1.31, 0.09
2.90, 1.35, 0.05
2.89, 1.31, 0.04
2.90, 1.33, 0.18
2.91, 1.30, 0.27
2.90, 1.34, 0.08
2.90, 1.31, 0.02
2.89, 1.31, 0.03
2.89, 1.31, 0.04
2.90, 1.33, 0.06
2.90, 1.31, 0.03
2.90, 1.37, 0.09
2.90, 1.31, 0.04
1.28, 32.45, 354.93
11.78, 1.26, 3337.84
13.05, 1.34, 0.02
13.05, 1.35, 0.03
13.08, 1.35, 0.11
13.10, 1.34, 0.02
13.11, 1.31, 0.02
13.12, 1.35, 0.03
13.13, 1.32, 0.03
13.16, 1.32, 0.02
13.17, 1.33, 0.03
13.19, 1.40, 11.93
13.24, 1.34, 0.35
13.20, 1.32, 0.06
13.18, 1.31, 0.03
13.18, 1.31, 0.02
4.92, 35.80, 7391.49
0.18, 1.57, 0.06
0.18, 1.04, 0.05
0.16, 1.92, 0.31
0.17, 2.10, 0.47
0.19, 1.82, 0.04
0.19, 2.15, 1.09
0.20, 2.14, 0.19
0.19, 1.22, 0.71
0.22, 1.38, 0.04
0.20, 1.88, 0.21
